census_tract_id_2020,fraction_poverty,fraction_snap,fraction_insured,median_income,fraction_hs,fraction_vacant,dep_index
12086012101,0.13,0.162,0.856,73100,0.903,0.018,0.32464062380659925
36035971501,0.051,0.036,0.988,84100,0.92,0.07,0.20435153499727426
36091061304,0.039,0.005,0.973,119000,0.997,0.014,0.13517414950035606
36091060705,0.041,0.111,0.959,84000,0.923,0.06,0.23182086082318581
36091062407,0.048,0.034,0.963,122000,0.955,0.118,0.1738823311739337
36091061907,0.018,0.051,0.987,123000,0.959,0.053,0.15070008029212453
36091062900,0,0.013,0.962,87200,0.914,0.457,0.2342683594592992
34031154003,0.009,0.016,0.946,151000,0.967,0.015,0.12180278096088985
34031154006,0.071,0.05,0.992,115000,0.959,0.022,0.16905005280862728
06059099418,0.126,0.145,0.949,76800,0.894,0.072,0.290472459873748
06059021831,0.094,0.042,0.957,153000,0.98,0.112,0.15839027192973731
06059062652,0.095,0.058,0.926,120000,0.941,0.018,0.2047340405407472
34019010201,0.084,0,0.992,131000,0.99,0.023,0.13477665000551353
34019011003,0.035,0,0.98,144000,0.996,0,0.10757560607263872
28067950202,0.065,0.158,0.923,61600,0.818,0.091,0.3242998294768727
22097960601,0.25,0.222,0.943,35500,0.893,0.163,0.4014656372290536
22097961601,0.308,0.203,0.865,37400,0.843,0.205,0.4632613949778317
22097961402,0.271,0.1,0.914,27100,0.658,0.342,0.489186386645183
36111955002,0.071,0.052,0.975,83500,0.948,0.259,0.23322305965096535
48299970402,0.066,0.014,0.865,99200,0.993,0.475,0.2570531858999358
36019100102,0.152,0.195,0.97,51400,0.878,0.132,0.3397010354898987
36069050401,0.124,0.084,0.983,66800,0.958,0.091,0.2484514797186517
36069051501,0.081,0.041,0.957,106000,0.952,0.139,0.2057800689969295
36069051301,0.037,0.037,0.987,71000,0.932,0.134,0.21476655787728782
36069050203,0.081,0.209,0.992,63400,0.958,0.017,0.2624973046042527
28097950302,0.541,0.444,0.874,19600,0.782,0.304,0.654318013376412
16013960102,0.112,0,0.924,83100,0.949,0.266,0.25063485804559604
16013960201,0.079,0.03,0.839,84100,0.917,0.049,0.2647014132746811
16013960501,0.255,0.066,0.858,72900,0.877,0.654,0.4183362631383035
20015020102,0.103,0.111,0.934,72100,0.815,0.076,0.30924671558712297
20015020601,0.09,0.074,0.97,80100,0.965,0.059,0.22193279100335891
20015020101,0.123,0.184,0.901,70800,0.901,0.136,0.3286162849207327
34031143402,0.088,0.057,0.986,99200,0.925,0.067,0.20870407369814056
34031182702,0.122,0.139,0.758,77500,0.814,0.038,0.3794281446163637
34031175501,0.246,0.481,0.634,55200,0.584,0.029,0.6613541551212387
29095014503,0.202,0.068,0.852,29900,0.83,0.132,0.3956161132173199
29095019301,0.077,0.022,0.843,81200,0.987,0.064,0.24090580888278015
28067950801,0.078,0.121,0.916,67000,0.869,0.234,0.31495198519498285
18081610102,0.054,0.069,0.923,99800,0.901,0.011,0.2252465383202179
18081610204,0.043,0.105,0.94,75100,0.95,0.124,0.24340714929574875
18081610705,0.072,0.071,0.973,134000,0.965,0.049,0.167682997238808
51003010502,0.021,0.085,0.999,97100,0.97,0.178,0.18979644400595108
51003010301,0.075,0.005,0.937,121000,0.975,0.008,0.165088265857642
51003010904,0.237,0.105,0.962,50900,0.826,0.111,0.35917242906413727
36081019901,0.407,0.33,0.891,NA,0.661,0.48,NA
36081030905,0.155,0.156,0.897,72900,0.778,0.185,0.3773499438166625
36081100803,0.139,0.247,0.829,48300,0.787,0.077,0.4291142964514872
36081066402,0.039,0.075,0.952,110000,0.841,0.05,0.22757861197973472
36081033403,0.204,0.202,0.955,53000,0.861,0,0.35342442113663985
36081040701,0.358,0.416,0.717,56400,0.487,0,0.6765843123756815
48257050208,0.103,0.157,0.906,76200,0.851,0.046,0.31413718766070275
48257050402,0.2,0.035,0.924,76900,0.798,0.032,0.3186913063329219
48257050401,0.106,0.08,0.873,47500,0.726,0,0.3650515860091456
16013960502,0,0.016,1,111000,1,0.582,0.1868535941916032
33011021002,0.019,0.042,0.917,113000,0.954,0.055,0.18420851755687423
33011000104,0.127,0.025,0.911,143000,0.997,0.038,0.17511143849459007
33011010202,0.142,0.076,0.929,79500,0.839,0.079,0.2995350605874078
29095014128,0.112,0.058,0.963,64900,0.921,0.029,0.2509956281430187
29095014504,0.218,0.082,0.879,64300,0.814,0.026,0.3594462452298595
29095014206,0.045,0.002,0.987,146000,1,0.038,0.11023167168599365
29095014205,0.162,0.152,0.899,70700,0.948,0.091,0.31176160452678203
29095014008,0.104,0.021,0.912,64800,0.933,0.029,0.25209249111262305
29095011410,0.081,0.066,0.851,44100,0.94,0.04,0.29646436127656
29095011601,0.252,0.191,0.886,23100,0.828,0.127,0.44179819659450276
29095015701,0.083,0.018,0.938,64900,0.979,0.089,0.2262422729928091
29095011409,0.083,0.095,0.944,100000,0.938,0.058,0.22759542398674112
29165030216,0.044,0.127,0.927,94800,0.94,0.043,0.23250467411141115
40143011300,0.272,0.226,0.743,31800,0.722,0.129,0.5393706249324061
40143005403,0.163,0.201,0.874,69600,0.883,0.132,0.36316455893546096
40143009404,0.195,0.029,0.975,98200,0.958,0.039,0.2259487132828807
40143009013,0.088,0.118,0.828,60800,0.913,0.089,0.32322871426127436
40143009019,0.109,0.071,0.892,80800,0.974,0.089,0.25556856989862636
40143006710,0.14,0.11,0.887,106000,0.885,0.033,0.2813352493993662
40143007533,0.029,0.035,0.926,121000,0.948,0.007,0.17189621529972038
40143007651,0.061,0.011,0.975,107000,0.997,0.038,0.15624265422356978
40143009018,0.027,0,0.918,143000,0.982,0.04,0.13772376757831156
33015100402,0.046,0.04,0.944,124000,0.993,0,0.153953774029544
33015063004,0.048,0.013,1,132000,0.985,0.459,0.17491520568301314
48157674506,0.071,0.163,0.852,81700,0.845,0.054,0.3234824798918778
48157672304,0.046,0.098,0.855,118000,0.779,0.054,0.28662110028499593
48157673111,0.013,0.02,0.954,176000,0.967,0.014,0.10028044433161575
48157673109,0.062,0.102,0.917,141000,0.934,0.063,0.20017008428806715
48157673105,0.048,0.144,0.957,182000,0.964,0.034,0.14563961867638658
48157673201,0.06,0.015,0.934,168000,0.991,0,0.11851715810937431
48157672902,0.026,0.123,0.945,109000,0.936,0.077,0.21220039257214424
48157674401,0.002,0.037,0.968,225000,0.98,0.025,0.05239817738192862
25025030302,0.151,0.069,0.989,146000,0.996,0.249,0.18960411020294504
33011012101,0.092,0.034,0.966,137000,0.952,0.015,0.16374214530747133
33011017102,0.022,0.01,0.989,157000,0.988,0.016,0.09661746360327647
33011023001,0.102,0.067,0.978,81500,0.964,0.15,0.23048495357839804
33011012102,0,0.031,0.955,139000,0.966,0.025,0.131576685222811
33011002801,0.018,0.074,1,115000,0.903,0.015,0.17389042406504393
19163010104,0.091,0.16,0.976,99200,0.952,0.075,0.2357234623338695
12073002516,0.138,0.093,0.969,75700,0.971,0.109,0.25104641395666477
12073002514,0.047,0.023,0.948,106000,0.967,0.037,0.17586060982381027
40021978302,0.176,0.171,0.816,57400,0.881,0.241,0.4031363954575434
40021977701,0.163,0.187,0.78,69700,0.917,0.169,0.3860972375603458
34005704202,0.069,0.043,0.908,133000,0.939,0.042,0.1908821302317792
24037876003,0.027,0.139,0.978,155000,0.951,0.107,0.1650406323059627
04013112516,0.102,0.169,0.704,61400,0.793,0.027,0.42077847328786683
04013523007,0.032,0.013,0.832,76000,0.909,0.126,0.2651914743370378
33015063003,0.111,0.074,0.945,85100,0.938,0.051,0.24185816463197088
33015101101,0.034,0.042,0.968,110000,0.978,0,0.15864236834999942
33015065010,0.053,0.116,0.906,97300,0.911,0,0.24253234992932626
05063490701,0.096,0.059,0.928,75300,0.83,0.05,0.283035504709538
05063490702,0.21,0.109,0.809,48300,0.865,0.139,0.3997040143715502
36019103000,NA,NA,0.994,NA,1,NA,NA
35043010728,0.013,0.051,0.978,116000,0.971,0.043,0.15305201803204335
35043010727,0.059,0.128,0.978,84500,0.98,0.014,0.21098619174735544
35043010725,0.084,0.142,0.954,89500,0.892,0.049,0.2613992888575237
36081003301,0.078,0.019,0.98,174000,0.956,0.305,0.15056683845438687
36081000101,0.053,0.075,0.988,129000,0.916,0.138,0.18804226987414713
36081053901,0.115,0.236,0.864,84200,0.823,0.07,0.36223316195826877
36081059502,0.259,0.352,0.931,56500,0.796,0.145,0.46013907797958087
36105951701,0.033,0.137,0.957,105000,0.907,0.395,0.26390334800820875
12073002423,0.035,0.02,0.993,102000,0.977,0.036,0.15451346535375537
12073002007,0.477,0.074,0.913,35500,0.896,0.156,0.440940728101115
47093004501,0.074,0.057,0.859,56500,0.914,0.018,0.28437107975525144
47093006903,0.836,0.146,0.902,14200,1,0.188,0.5703109640901237
47093005815,0.012,0,0.951,133000,0.996,0,0.11987460208162831
47093003502,0.521,0.186,0.98,41600,0.896,0.185,0.4622705229490763
36061013502,0.197,0.128,0.968,97900,0.961,0.118,0.26682373959240663
36061013202,0.116,0.025,0.971,93300,0.992,0.116,0.20196987945544226
08015000404,0.086,0.173,0.922,67000,0.934,0.097,0.29323870784268696
04013723309,0.011,0.032,0.91,114000,0.981,0.048,0.1704888015929853
04013061052,0.069,0.141,0.876,86700,0.858,0.061,0.2997998250351111
04013116614,0.114,0.093,0.804,59800,0.651,0.02,0.4138275426333682
04013812802,0.07,0.123,0.985,127000,0.954,0.041,0.186700854168738
04013815901,0.068,0.079,0.953,159000,0.997,0.059,0.14548714177261668
04013815401,0.03,0.033,0.905,154000,0.991,0.049,0.14201422848740963
04013610201,0.06,0.071,0.989,117000,0.953,0.099,0.18196016076495194
04013107001,0.354,0.199,0.729,54100,0.831,0.049,0.4988213573415369
04013113800,0.308,0.176,0.856,68200,0.9,0.189,0.41174729649211494
04013422653,0.035,0.049,0.906,76700,0.945,0.265,0.25315542336833835
04013422652,0.13,0,0.998,75700,0.979,0.363,0.23681329740380763
04013619601,NA,NA,NA,NA,NA,NA,NA
04013113701,0.382,0.159,0.687,50400,0.73,0.046,0.5480735235932563
05063490102,0.196,0.143,0.956,73200,0.861,0.112,0.3288884341421979
42035030701,0.23,0.338,0.934,43500,0.877,0.074,0.4210046449315464
32007951403,0.091,0.064,0.89,96800,0.862,0.064,0.26959102564406623
16001000704,0.058,0.042,0.976,171000,0.978,0.024,0.11513502385497029
16001010365,0.078,0.017,0.935,106000,0.958,0.046,0.19301208810296824
16001002229,0.074,0.096,0.963,85500,0.958,0.069,0.22474278089467292
04019004127,0.096,0.119,0.924,121000,0.944,0.06,0.22685126960259303
04019980300,NA,NA,NA,NA,1,NA,NA
04019003103,0.218,0.295,0.922,35900,0.851,0.16,0.43370494384015174
04019004130,0.04,0.008,0.996,105000,0.984,0.237,0.16974496553224774
42125742102,0.019,0.092,0.976,82200,0.913,0.112,0.22363803414754013
08011966702,0.286,0.187,0.907,52300,0.874,0.147,0.40643244754950425
26125168901,0.022,0.02,0.99,108000,1,0.049,0.14010773433950752
26125144301,0.037,0.043,0.905,89100,0.945,0.054,0.21772736551120014
24031700730,0.103,0.088,0.92,112000,0.916,0.007,0.23225933106558658
24031700209,0.014,0,0.981,188000,0.976,0.015,0.07185274994035094
24031700728,0.174,0.178,0.892,99400,0.925,0.068,0.30692488872896656
24031701427,0.053,0.091,0.966,114000,0.914,0.027,0.20130829813234039
04013040534,0.055,0.014,1,88200,0.988,0.13,0.17541905346814193
04013216857,0.101,0.03,0.946,84800,0.971,0.195,0.2309322868538979
04013040533,0.075,0.082,0.973,105000,0.992,0,0.18157276348946294
04013040535,0.063,0.013,0.958,125000,0.985,0.106,0.16043108749437912
04013216859,0.02,0.023,0.923,219000,0.994,0.072,0.07630349715511164
04013816903,0.018,0,0.958,163000,0.988,0,0.09678689591022088
04013216855,0.088,0.038,0.995,176000,0.985,0.161,0.12603032919690763
16001010237,0.026,0.024,0.928,87400,0.962,0.033,0.1934189626976076
16001010229,0.146,0.018,0.972,110000,0.976,0.088,0.19746592045450226
16001010338,0.017,0.018,0.965,115000,0.977,0.019,0.14539339334852577
16001010407,0.044,0.01,0.932,85400,0.985,0,0.1838657028942688
16001010405,0.057,0.018,0.933,89700,0.899,0,0.21534599688665113
16001010505,0.142,0,0.876,103000,0.978,0.038,0.22531927520972944
16001010342,0.016,0.04,0.958,118000,0.985,0.027,0.1498607942714776
16001002227,0.084,0.07,0.95,101000,0.96,0,0.20343929549186304
16001010226,0.04,0,0.875,100000,0.973,0.06,0.19907064764687016
16001002315,0.09,0.12,0.96,76500,0.945,0.012,0.24353610740238
42027010902,0.074,0.061,0.921,71000,0.95,0.08,0.245816992065581
42027010801,0.065,0.124,0.601,67600,0.732,0.203,0.4684333619029284
42027011904,0.038,0.03,0.996,117000,0.968,0.055,0.14997658417280252
34001011901,0.14,0.197,0.784,58400,0.552,0.11,0.5051602132722877
22099020401,0.117,0.116,0.945,53500,0.834,0.152,0.3292669455796688
31153010505,0.047,0.077,0.852,82600,0.878,0.03,0.27557497248529683
31153010638,0.004,0.011,0.977,128000,0.969,0.05,0.13002753741200515
24031703223,0.023,0.072,0.958,167000,0.939,0.04,0.13742820994688987
24031700617,0.022,0.048,1,181000,0.962,0.045,0.09577409725977624
24031702502,0.114,0.143,0.972,86100,0.91,0.073,0.2645086146957376
24031700313,0.06,0.032,0.988,104000,0.899,0,0.18839940807288116
24031701426,0.025,0.134,0.953,131000,0.876,0,0.2050135718560791
24031700727,0.142,0.15,0.822,85500,0.696,0.088,0.4044636285843839
24033800216,0.016,0.087,0.955,142000,0.93,0.072,0.16835743264539482
24033801105,0.045,0.022,0.913,93100,0.933,0.046,0.21094588708955028
24033980000,0.687,0.056,0.98,20000,0.89,0.231,0.503431025136066
04005002201,0.071,0.05,0.961,123000,0.942,0.363,0.21856262996836912
04013061056,0.043,0.028,0.946,143000,0.934,0.005,0.15309921369897359
04013061062,0.009,0.109,0.955,107000,0.981,0.028,0.17980175709849275
04013615001,0.025,0.005,0.993,204000,0.977,0.03,0.06051192931477528
04013612402,0.046,0.012,0.97,148000,0.974,0.03,0.12584585859286748
04013112518,0.22,0.138,0.822,99000,0.771,0.033,0.3836011874174908
26059050101,0.086,0.097,0.979,87000,0.952,0.171,0.23560291236323055
47189030207,0.03,0.011,0.889,113000,0.873,0.104,0.22163008725708244
16001002316,0.096,0.136,0.946,64200,0.949,0.078,0.27191868015625287
16001002417,0.061,0.061,0.983,81500,0.975,0,0.1925451723504458
39035197800,0.102,0.027,0.92,84200,0.976,0.14,0.2323629017647647
39035160603,0.083,0.016,0.816,42400,0.984,0.104,0.28911028319111653
39035199000,0.402,0.259,0.919,29800,0.819,0.26,0.5116173661275407
39035198100,0.425,0.512,0.895,31300,0.854,0.089,0.5702083297804227
39035198800,0.288,0.512,0.951,33500,0.806,0.209,0.5330375544513745
39035172104,0.077,0.058,0.984,66900,0.939,0.16,0.23924135676699865
39035198300,0.285,0.123,0.889,42500,0.872,0.089,0.3959361273144223
39035980900,NA,NA,NA,NA,NA,NA,NA
53035092101,0.085,0.064,0.953,115000,0.979,0.085,0.1925480724437119
06053011606,0.078,0.044,0.986,196000,0.974,0.048,0.10173528876896486
06053011902,0.078,0.012,0.995,134000,1,0.394,0.1720670684212992
06053012503,0.074,0.056,0.973,112000,0.981,0.051,0.17721961256240776
06053000105,0.057,0.147,0.94,123000,0.79,0.043,0.26456211929916623
06053011605,0.092,0.06,0.991,102000,0.989,0.121,0.1914769173184942
34021004409,0.092,0.084,0.891,89300,0.928,0.009,0.2533202821731554
34021004408,0.104,0.008,0.963,171000,0.934,0.047,0.14223669178179396
04005000901,0.08,0.095,0.935,104000,0.996,0.114,0.21353609598554363
24027605403,0.084,0.159,0.904,115000,0.98,0.132,0.2433265250916687
24027606808,0.04,0.038,0.959,182000,0.99,0,0.09825735241188674
06073021502,0.073,0.12,0.976,176000,0.948,0.072,0.15453299951820956
06073007601,0.109,0,0.992,93800,0.971,0.454,0.2300964943748237
06073020030,0.127,0.102,0.911,181000,0.924,0.036,0.19028467253135103
06073022102,0.073,0.055,0.967,143000,0.952,0.078,0.16559920168928227
06073010018,0.024,0.091,0.961,140000,0.909,0,0.17040755291082074
47189030907,0.04,0.077,0.984,98700,0.965,0.044,0.18403592960996984
04021002107,0.054,0.091,0.926,79300,0.872,0.076,0.26507180136173025
04021002005,0.188,0.24,0.86,69500,0.694,0.015,0.43800096606738337
04021001715,0.089,0.101,0.911,89700,0.936,0.112,0.2589032066045371
04021000224,0.123,0.105,0.922,89100,0.939,0.035,0.257829463478705
04021000222,0.095,0.026,0.943,109000,0.941,0.046,0.2014974576771431
04021000226,0.038,0.099,0.95,95900,0.956,0.054,0.20882869973761867
04021000227,0.071,0.035,0.912,101000,0.98,0.125,0.2103570517277013
32003005867,0.041,0.012,0.951,113000,0.957,0,0.16276883159139086
53035091205,0.023,0.079,0.957,127000,0.989,0.037,0.15632634008465238
53035091206,0.061,0.067,0.922,87300,0.933,0.123,0.23994645959157357
53035090902,0.061,0.043,0.958,180000,0.993,0.091,0.1181041279157228
26163589402,0.248,0.174,0.963,66000,0.874,0.036,0.3454594486315876
26163561301,0.009,0,0.994,202000,0.988,0.034,0.051886139283473076
26163583101,0.314,0.305,0.949,46600,0.791,0.145,0.4676022542229174
26163547200,0.349,0.431,0.94,30800,0.806,0.114,0.5243291084683052
26163509100,0.303,0.497,0.87,49000,0.698,0.306,0.5974173378926614
26163552801,0.355,0.489,0.933,36300,0.565,0.106,0.6212998157050099
26163983902,NA,NA,NA,NA,NA,NA,NA
26163502600,0.339,0.311,0.908,33500,0.874,0.288,0.49212467655035974
25023505201,0.022,0.018,1,126000,0.967,0.32,0.16298587270593207
25023505104,0.041,0.048,0.997,110000,0.989,0.115,0.16165875910463484
28137950201,0.079,0.034,0.919,83000,0.926,0.012,0.2303375224134124
29099700606,0.223,0.289,0.964,54500,0.886,0.03,0.3759384770248382
29099700305,0.099,0.102,0.955,90700,0.942,0.01,0.23182802376677603
29099701002,0.044,0.061,0.964,80800,0.918,0.05,0.2193720191714359
06073005401,0.065,0.028,0.985,186000,0.993,0.317,0.12606387486859816
06073010201,0.305,0.092,0.948,108000,0.974,0.202,0.29557896039562254
06073009307,0.099,0.046,0.992,115000,0.985,0.077,0.1746232301992793
06073021501,0.009,0,0.997,250000,0.989,0.031,0.00982931227474019
06073005202,0.272,0.249,0.92,58100,0.928,0.12,0.38940655929786444
06073021402,0.142,0.171,0.956,97500,0.915,0.035,0.2721843481743314
06073020031,0.094,0.032,0.972,120000,0.952,0.082,0.1835838159267483
06073021305,0.013,0.046,1,132000,0.93,0.036,0.14305484063714963
06073013322,0.006,0,0.987,167000,0.961,0,0.08797563772100614
32003005876,0.048,0.033,0.868,48600,0.914,0.212,0.29441402960919433
32003005874,0.198,0.038,0.756,84600,0.878,0.05,0.3490322714281308
32003003666,0.016,0.037,0.936,87400,0.929,0.063,0.2055968335105006
32003002902,0.059,0.106,0.922,103000,0.939,0.089,0.23175274372612512
32003005365,0.037,0.027,0.983,153000,0.954,0.055,0.12798858370061492
32003003268,0.053,0.038,0.92,151000,0.941,0.032,0.1628650310859516
32003003650,0.212,0.268,0.821,57300,0.899,0.016,0.4099974297425777
32003005868,0.125,0.11,0.912,94200,0.896,0.032,0.27340708521533724
32003005113,0.075,0.08,0.839,73200,0.941,0.08,0.2828755082442496
26163527900,0.339,0.304,0.817,31500,0.689,0.505,0.611924024860364
26163583001,0.085,0.195,0.94,58200,0.875,0.063,0.31611804346287165
26163546301,0.162,0.333,0.982,50200,0.882,0.09,0.37431875107024637
26163584501,0.054,0.094,0.964,67500,0.913,0.019,0.2416922592607274
26163983901,NA,NA,NA,NA,1,NA,NA
17141961301,0.038,0.011,0.969,110000,0.954,0.257,0.18799760904609575
29047021210,0.167,0.036,0.906,86300,0.933,0.014,0.2595505220544587
29047021601,0.023,0,0.976,122000,0.968,0.021,0.13537865577382915
29047021807,0.031,0.007,0.939,112000,0.981,0.037,0.15944585215709636
13135050622,0.09,0.065,0.866,80400,0.845,0.04,0.2950235108020285
13135050759,0.056,0.032,0.924,123000,0.913,0.046,0.19510293919436686
13135050752,0.081,0.04,0.763,78100,0.919,0.031,0.29835333395449365
13135050755,0.169,0.176,0.863,89200,0.937,0,0.31200028487059817
13135050741,0.018,0.035,0.931,112000,0.921,0.024,0.18503625177767793
13135050581,0.063,0.097,0.869,92300,0.901,0,0.2612244336145428
13135050571,0.161,0.164,0.758,78600,0.853,0,0.38121419957985664
13135050626,0.013,0.042,0.92,102000,0.919,0.049,0.20142865959905212
06073013424,0.029,0.055,0.947,160000,0.946,0,0.13729456061391088
06073020040,0.1,0.107,0.971,141000,0.954,0.03,0.18386111298373584
06073017062,0.026,0.039,0.997,246000,0.972,0.147,0.04933761650495754
06073016703,0.059,0.068,0.986,107000,0.909,0.004,0.19405984120753023
06073017066,0.101,0.082,0.997,198000,0.953,0.012,0.11772085723266182
06073016705,0.084,0.214,0.962,63500,0.922,0,0.28594097195275064
06073020111,0.012,0.108,0.969,168000,0.912,0,0.14409960027198843
32003005872,0.048,0.057,0.952,169000,0.967,0.054,0.133887781262906
32003005722,0.055,0.04,0.974,82100,0.975,0.084,0.1968018858064051
32003003265,0.058,0.181,0.97,114000,0.988,0.007,0.20104108415629718
32003003263,0.069,0.054,0.939,97500,0.936,0.081,0.21810865610117028
32003003648,0.087,0.222,0.873,91000,0.747,0.024,0.36013360438637043
34015500704,0.027,0.023,0.964,90200,0.985,0.026,0.1694432014997386
29047022100,0.09,0.082,0.913,53200,0.936,0.132,0.28580040317893174
22079013502,0.333,0.221,0.867,45100,0.797,0.29,0.4947714635234856
22079011502,0.183,0.225,0.828,55300,0.881,0.154,0.408804106707776
